id,op,dtype,M,N,K,layout,stride,threads,provider,semantic,runtime_ns,gflops,bw_gbps,error,status
667,GEMV,f32,1,1,1,NN,4,4,SIMD_AVX2,reassoc,523.70,0.00,0.02,0.000000,COMPLETED
668,GEVM,f32,1,1,1,NN,4,4,SIMD_AVX2,reassoc,7.94,0.25,1.51,0.000000,COMPLETED
669,GEMV,f32,1,1,1,NN,4,12,SIMD_AVX2,reassoc,3799.47,0.00,0.00,0.000000,COMPLETED
670,GEVM,f32,1,1,1,NN,4,12,SIMD_AVX2,reassoc,5.34,0.37,2.25,0.000000,COMPLETED
671,GEMV,f32,1,1,1,NN,4,24,SIMD_AVX2,reassoc,4792.60,0.00,0.00,0.000000,COMPLETED
672,GEVM,f32,1,1,1,NN,4,24,SIMD_AVX2,reassoc,7.96,0.25,1.51,0.000000,COMPLETED
673,GEMV,f32,2,1,2,NN,1,1,SIMD_AVX2,reassoc,177.19,0.05,0.18,0.000000,COMPLETED
674,GEVM,f32,1,2,2,NN,1,1,SIMD_AVX2,reassoc,15.02,0.53,2.13,0.000000,COMPLETED
675,GEMV,f32,2,1,2,NN,1,4,SIMD_AVX2,reassoc,588.84,0.01,0.05,0.000000,COMPLETED
676,GEVM,f32,1,2,2,NN,1,4,SIMD_AVX2,reassoc,14.90,0.54,2.15,0.000000,COMPLETED
677,GEMV,f32,2,1,2,NN,1,12,SIMD_AVX2,reassoc,4447.74,0.00,0.01,0.000000,COMPLETED
678,GEVM,f32,1,2,2,NN,1,12,SIMD_AVX2,reassoc,14.92,0.54,2.14,0.000000,COMPLETED
679,GEMV,f32,2,1,2,NN,1,24,SIMD_AVX2,reassoc,5181.78,0.00,0.01,0.000000,COMPLETED
680,GEVM,f32,1,2,2,NN,1,24,SIMD_AVX2,reassoc,15.00,0.53,2.13,0.000000,COMPLETED
681,GEMV,f32,2,1,2,NN,2,1,SIMD_AVX2,reassoc,175.12,0.05,0.18,0.000000,COMPLETED
682,GEVM,f32,1,2,2,NN,2,1,SIMD_AVX2,reassoc,15.01,0.53,2.13,0.000000,COMPLETED
683,GEMV,f32,2,1,2,NN,2,4,SIMD_AVX2,reassoc,600.18,0.01,0.05,0.000000,COMPLETED
684,GEVM,f32,1,2,2,NN,2,4,SIMD_AVX2,reassoc,15.04,0.53,2.13,0.000000,COMPLETED
685,GEMV,f32,2,1,2,NN,2,12,SIMD_AVX2,reassoc,3184.52,0.00,0.01,0.000000,COMPLETED
686,GEVM,f32,1,2,2,NN,2,12,SIMD_AVX2,reassoc,15.27,0.52,2.10,0.000000,COMPLETED
687,GEMV,f32,2,1,2,NN,2,24,SIMD_AVX2,reassoc,5486.98,0.00,0.01,0.000000,COMPLETED
688,GEVM,f32,1,2,2,NN,2,24,SIMD_AVX2,reassoc,16.08,0.50,1.99,0.000000,COMPLETED
689,GEMV,f32,2,1,2,NN,4,1,SIMD_AVX2,reassoc,256.00,0.03,0.13,0.000000,COMPLETED
690,GEVM,f32,1,2,2,NN,4,1,SIMD_AVX2,reassoc,16.18,0.49,1.98,0.000000,COMPLETED
691,GEMV,f32,2,1,2,NN,4,4,SIMD_AVX2,reassoc,754.90,0.01,0.04,0.000000,COMPLETED
692,GEVM,f32,1,2,2,NN,4,4,SIMD_AVX2,reassoc,15.00,0.53,2.13,0.000000,COMPLETED
693,GEMV,f32,2,1,2,NN,4,12,SIMD_AVX2,reassoc,3388.64,0.00,0.01,0.000000,COMPLETED
694,GEVM,f32,1,2,2,NN,4,12,SIMD_AVX2,reassoc,15.04,0.53,2.13,0.000000,COMPLETED
695,GEMV,f32,2,1,2,NN,4,24,SIMD_AVX2,reassoc,6906.08,0.00,0.00,0.000000,COMPLETED
696,GEVM,f32,1,2,2,NN,4,24,SIMD_AVX2,reassoc,14.48,0.55,2.21,0.000000,COMPLETED
697,GEMV,f32,4,1,4,NN,1,1,SIMD_AVX2,reassoc,183.10,0.17,0.52,0.000000,COMPLETED
698,GEVM,f32,1,4,4,NN,1,1,SIMD_AVX2,reassoc,27.79,1.15,3.45,0.000000,COMPLETED
699,GEMV,f32,4,1,4,NN,1,4,SIMD_AVX2,reassoc,1223.54,0.03,0.08,0.000000,COMPLETED
700,GEVM,f32,1,4,4,NN,1,4,SIMD_AVX2,reassoc,28.70,1.11,3.34,0.000000,COMPLETED
701,GEMV,f32,4,1,4,NN,1,12,SIMD_AVX2,reassoc,8633.28,0.00,0.01,0.000000,COMPLETED
702,GEVM,f32,1,4,4,NN,1,12,SIMD_AVX2,reassoc,28.44,1.13,3.38,0.000000,COMPLETED
703,GEMV,f32,4,1,4,NN,1,24,SIMD_AVX2,reassoc,12136.90,0.00,0.01,0.000000,COMPLETED
704,GEVM,f32,1,4,4,NN,1,24,SIMD_AVX2,reassoc,28.68,1.12,3.35,0.000000,COMPLETED
705,GEMV,f32,4,1,4,NN,2,1,SIMD_AVX2,reassoc,185.75,0.17,0.52,0.000000,COMPLETED
706,GEVM,f32,1,4,4,NN,2,1,SIMD_AVX2,reassoc,28.91,1.11,3.32,0.000000,COMPLETED
707,GEMV,f32,4,1,4,NN,2,4,SIMD_AVX2,reassoc,575.66,0.06,0.17,0.000000,COMPLETED
708,GEVM,f32,1,4,4,NN,2,4,SIMD_AVX2,reassoc,28.55,1.12,3.36,0.000000,COMPLETED
709,GEMV,f32,4,1,4,NN,2,12,SIMD_AVX2,reassoc,9222.41,0.00,0.01,0.000000,COMPLETED
710,GEVM,f32,1,4,4,NN,2,12,SIMD_AVX2,reassoc,28.58,1.12,3.36,0.000000,COMPLETED
711,GEMV,f32,4,1,4,NN,2,24,SIMD_AVX2,reassoc,12590.55,0.00,0.01,0.000000,COMPLETED
712,GEVM,f32,1,4,4,NN,2,24,SIMD_AVX2,reassoc,28.51,1.12,3.37,0.000000,COMPLETED
713,GEMV,f32,4,1,4,NN,4,1,SIMD_AVX2,reassoc,189.88,0.17,0.51,0.000000,COMPLETED
714,GEVM,f32,1,4,4,NN,4,1,SIMD_AVX2,reassoc,28.06,1.14,3.42,0.000000,COMPLETED
715,GEMV,f32,4,1,4,NN,4,4,SIMD_AVX2,reassoc,803.57,0.04,0.12,0.000000,COMPLETED
716,GEVM,f32,1,4,4,NN,4,4,SIMD_AVX2,reassoc,29.26,1.09,3.28,0.000000,COMPLETED
717,GEMV,f32,4,1,4,NN,4,12,SIMD_AVX2,reassoc,8336.25,0.00,0.01,0.000000,COMPLETED
718,GEVM,f32,1,4,4,NN,4,12,SIMD_AVX2,reassoc,28.52,1.12,3.37,0.000000,COMPLETED
719,GEMV,f32,4,1,4,NN,4,24,SIMD_AVX2,reassoc,10274.30,0.00,0.01,0.000000,COMPLETED
720,GEVM,f32,1,4,4,NN,4,24,SIMD_AVX2,reassoc,19.06,1.68,5.04,0.000000,COMPLETED
721,GEMV,f32,8,1,8,NN,1,1,SIMD_AVX2,reassoc,130.18,0.98,2.46,0.000000,COMPLETED
722,GEVM,f32,1,8,8,NN,1,1,SIMD_AVX2,reassoc,23.97,5.34,13.35,0.000000,COMPLETED
723,GEMV,f32,8,1,8,NN,1,4,SIMD_AVX2,reassoc,802.79,0.16,0.40,0.000000,COMPLETED
724,GEVM,f32,1,8,8,NN,1,4,SIMD_AVX2,reassoc,35.50,3.61,9.01,0.000000,COMPLETED
725,GEMV,f32,8,1,8,NN,1,12,SIMD_AVX2,reassoc,9140.43,0.01,0.04,0.000000,COMPLETED
726,GEVM,f32,1,8,8,NN,1,12,SIMD_AVX2,reassoc,36.02,3.55,8.88,0.000000,COMPLETED
727,GEMV,f32,8,1,8,NN,1,24,SIMD_AVX2,reassoc,9650.01,0.01,0.03,0.000000,COMPLETED
728,GEVM,f32,1,8,8,NN,1,24,SIMD_AVX2,reassoc,23.71,5.40,13.49,0.000000,COMPLETED
729,GEMV,f32,8,1,8,NN,2,1,SIMD_AVX2,reassoc,139.58,0.92,2.29,0.000000,COMPLETED
730,GEVM,f32,1,8,8,NN,2,1,SIMD_AVX2,reassoc,23.77,5.38,13.46,0.000000,COMPLETED
731,GEMV,f32,8,1,8,NN,2,4,SIMD_AVX2,reassoc,1201.32,0.11,0.27,0.000000,COMPLETED
732,GEVM,f32,1,8,8,NN,2,4,SIMD_AVX2,reassoc,24.11,5.31,13.27,0.000000,COMPLETED
733,GEMV,f32,8,1,8,NN,2,12,SIMD_AVX2,reassoc,2949.65,0.04,0.11,0.000000,COMPLETED
734,GEVM,f32,1,8,8,NN,2,12,SIMD_AVX2,reassoc,35.78,3.58,8.94,0.000000,COMPLETED
735,GEMV,f32,8,1,8,NN,2,24,SIMD_AVX2,reassoc,4611.97,0.03,0.07,0.000000,COMPLETED
736,GEVM,f32,1,8,8,NN,2,24,SIMD_AVX2,reassoc,36.12,3.54,8.86,0.000000,COMPLETED
737,GEMV,f32,8,1,8,NN,4,1,SIMD_AVX2,reassoc,207.63,0.62,1.54,0.000000,COMPLETED
738,GEVM,f32,1,8,8,NN,4,1,SIMD_AVX2,reassoc,35.54,3.60,9.00,0.000000,COMPLETED
739,GEMV,f32,8,1,8,NN,4,4,SIMD_AVX2,reassoc,579.77,0.22,0.55,0.000000,COMPLETED
740,GEVM,f32,1,8,8,NN,4,4,SIMD_AVX2,reassoc,35.84,3.57,8.93,0.000000,COMPLETED
741,GEMV,f32,8,1,8,NN,4,12,SIMD_AVX2,reassoc,2852.23,0.04,0.11,0.000000,COMPLETED
742,GEVM,f32,1,8,8,NN,4,12,SIMD_AVX2,reassoc,35.70,3.58,8.96,0.000000,COMPLETED
743,GEMV,f32,8,1,8,NN,4,24,SIMD_AVX2,reassoc,5592.19,0.02,0.06,0.000000,COMPLETED
744,GEVM,f32,1,8,8,NN,4,24,SIMD_AVX2,reassoc,35.50,3.61,9.01,0.000000,COMPLETED
745,GEMV,f32,16,1,16,NN,1,1,SIMD_AVX2,reassoc,228.59,2.24,5.04,0.000000,COMPLETED
746,GEVM,f32,1,16,16,NN,1,1,SIMD_AVX2,reassoc,62.49,8.19,18.43,0.000000,COMPLETED
747,GEMV,f32,16,1,16,NN,1,4,SIMD_AVX2,reassoc,623.30,0.82,1.85,0.000000,COMPLETED
748,GEVM,f32,1,16,16,NN,1,4,SIMD_AVX2,reassoc,62.85,8.15,18.33,0.000000,COMPLETED
749,GEMV,f32,16,1,16,NN,1,12,SIMD_AVX2,reassoc,3161.69,0.16,0.36,0.000000,COMPLETED
750,GEVM,f32,1,16,16,NN,1,12,SIMD_AVX2,reassoc,42.27,12.11,27.26,0.000000,COMPLETED
751,GEMV,f32,16,1,16,NN,1,24,SIMD_AVX2,reassoc,4372.81,0.12,0.26,0.000000,COMPLETED
752,GEVM,f32,1,16,16,NN,1,24,SIMD_AVX2,reassoc,61.77,8.29,18.65,0.000000,COMPLETED
753,GEMV,f32,16,1,16,NN,2,1,SIMD_AVX2,reassoc,310.78,1.65,3.71,0.000000,COMPLETED
754,GEVM,f32,1,16,16,NN,2,1,SIMD_AVX2,reassoc,62.65,8.17,18.39,0.000000,COMPLETED
755,GEMV,f32,16,1,16,NN,2,4,SIMD_AVX2,reassoc,609.04,0.84,1.89,0.000000,COMPLETED
756,GEVM,f32,1,16,16,NN,2,4,SIMD_AVX2,reassoc,62.12,8.24,18.54,0.000000,COMPLETED
757,GEMV,f32,16,1,16,NN,2,12,SIMD_AVX2,reassoc,2345.69,0.22,0.49,0.000000,COMPLETED
758,GEVM,f32,1,16,16,NN,2,12,SIMD_AVX2,reassoc,61.65,8.30,18.69,0.000000,COMPLETED
759,GEMV,f32,16,1,16,NN,2,24,SIMD_AVX2,reassoc,4682.68,0.11,0.25,0.000000,COMPLETED
760,GEVM,f32,1,16,16,NN,2,24,SIMD_AVX2,reassoc,62.50,8.19,18.43,0.000000,COMPLETED
761,GEMV,f32,16,1,16,NN,4,1,SIMD_AVX2,reassoc,312.37,1.64,3.69,0.000000,COMPLETED
762,GEVM,f32,1,16,16,NN,4,1,SIMD_AVX2,reassoc,62.95,8.13,18.30,0.000000,COMPLETED
763,GEMV,f32,16,1,16,NN,4,4,SIMD_AVX2,reassoc,606.11,0.84,1.90,0.000000,COMPLETED
764,GEVM,f32,1,16,16,NN,4,4,SIMD_AVX2,reassoc,61.99,8.26,18.58,0.000000,COMPLETED
765,GEMV,f32,16,1,16,NN,4,12,SIMD_AVX2,reassoc,2999.34,0.17,0.38,0.000000,COMPLETED
766,GEVM,f32,1,16,16,NN,4,12,SIMD_AVX2,reassoc,61.86,8.28,18.62,0.000000,COMPLETED
767,GEMV,f32,16,1,16,NN,4,24,SIMD_AVX2,reassoc,6978.48,0.07,0.17,0.000000,COMPLETED
768,GEVM,f32,1,16,16,NN,4,24,SIMD_AVX2,reassoc,63.09,8.12,18.26,0.000000,COMPLETED
769,GEMV,f32,24,1,24,NN,1,1,SIMD_AVX2,reassoc,290.80,3.96,8.58,0.000000,COMPLETED
770,GEVM,f32,1,24,24,NN,1,1,SIMD_AVX2,reassoc,100.91,11.42,24.73,0.000000,COMPLETED
771,GEMV,f32,24,1,24,NN,1,4,SIMD_AVX2,reassoc,626.51,1.84,3.98,0.000000,COMPLETED
772,GEVM,f32,1,24,24,NN,1,4,SIMD_AVX2,reassoc,100.17,11.50,24.92,0.000000,COMPLETED
773,GEMV,f32,24,1,24,NN,1,12,SIMD_AVX2,reassoc,5113.32,0.23,0.49,0.000000,COMPLETED
774,GEVM,f32,1,24,24,NN,1,12,SIMD_AVX2,reassoc,101.22,11.38,24.66,0.000000,COMPLETED
775,GEMV,f32,24,1,24,NN,1,24,SIMD_AVX2,reassoc,7834.59,0.15,0.32,0.000000,COMPLETED
776,GEVM,f32,1,24,24,NN,1,24,SIMD_AVX2,reassoc,66.16,17.41,37.73,0.000000,COMPLETED
777,GEMV,f32,24,1,24,NN,2,1,SIMD_AVX2,reassoc,358.43,3.21,6.96,0.000000,COMPLETED
778,GEVM,f32,1,24,24,NN,2,1,SIMD_AVX2,reassoc,67.75,17.00,36.84,0.000000,COMPLETED
779,GEMV,f32,24,1,24,NN,2,4,SIMD_AVX2,reassoc,859.26,1.34,2.90,0.000000,COMPLETED
780,GEVM,f32,1,24,24,NN,2,4,SIMD_AVX2,reassoc,103.14,11.17,24.20,0.000000,COMPLETED
781,GEMV,f32,24,1,24,NN,2,12,SIMD_AVX2,reassoc,5271.54,0.22,0.47,0.000000,COMPLETED
782,GEVM,f32,1,24,24,NN,2,12,SIMD_AVX2,reassoc,102.64,11.22,24.32,0.000000,COMPLETED
783,GEMV,f32,24,1,24,NN,2,24,SIMD_AVX2,reassoc,7572.55,0.15,0.33,0.000000,COMPLETED
784,GEVM,f32,1,24,24,NN,2,24,SIMD_AVX2,reassoc,102.36,11.25,24.38,0.000000,COMPLETED
785,GEMV,f32,24,1,24,NN,4,1,SIMD_AVX2,reassoc,508.38,2.27,4.91,0.000000,COMPLETED
786,GEVM,f32,1,24,24,NN,4,1,SIMD_AVX2,reassoc,101.40,11.36,24.61,0.000000,COMPLETED
787,GEMV,f32,24,1,24,NN,4,4,SIMD_AVX2,reassoc,1289.03,0.89,1.94,0.000000,COMPLETED
788,GEVM,f32,1,24,24,NN,4,4,SIMD_AVX2,reassoc,67.58,17.05,36.93,0.000000,COMPLETED
789,GEMV,f32,24,1,24,NN,4,12,SIMD_AVX2,reassoc,4538.44,0.25,0.55,0.000000,COMPLETED
790,GEVM,f32,1,24,24,NN,4,12,SIMD_AVX2,reassoc,67.32,17.11,37.08,0.000000,COMPLETED
791,GEMV,f32,24,1,24,NN,4,24,SIMD_AVX2,reassoc,4189.67,0.27,0.60,0.000000,COMPLETED
792,GEVM,f32,1,24,24,NN,4,24,SIMD_AVX2,reassoc,100.98,11.41,24.72,0.000000,COMPLETED
793,GEMV,f32,32,1,32,NN,1,1,SIMD_AVX2,reassoc,363.72,5.63,11.97,0.000000,COMPLETED
794,GEVM,f32,1,32,32,NN,1,1,SIMD_AVX2,reassoc,152.80,13.40,28.48,0.000000,COMPLETED
795,GEMV,f32,32,1,32,NN,1,4,SIMD_AVX2,reassoc,610.82,3.35,7.12,0.000000,COMPLETED
796,GEVM,f32,1,32,32,NN,1,4,SIMD_AVX2,reassoc,148.05,13.83,29.39,0.000000,COMPLETED
797,GEMV,f32,32,1,32,NN,1,12,SIMD_AVX2,reassoc,3039.26,0.67,1.43,0.000000,COMPLETED
798,GEVM,f32,1,32,32,NN,1,12,SIMD_AVX2,reassoc,151.59,13.51,28.71,0.000000,COMPLETED
799,GEMV,f32,32,1,32,NN,1,24,SIMD_AVX2,reassoc,4933.32,0.42,0.88,0.000000,COMPLETED
800,GEVM,f32,1,32,32,NN,1,24,SIMD_AVX2,reassoc,154.67,13.24,28.14,0.000000,COMPLETED
801,GEMV,f32,32,1,32,NN,2,1,SIMD_AVX2,reassoc,743.14,2.76,5.86,0.000000,COMPLETED
802,GEVM,f32,1,32,32,NN,2,1,SIMD_AVX2,reassoc,148.87,13.76,29.23,0.000000,COMPLETED
803,GEMV,f32,32,1,32,NN,2,4,SIMD_AVX2,reassoc,1037.47,1.97,4.19,0.000000,COMPLETED
804,GEVM,f32,1,32,32,NN,2,4,SIMD_AVX2,reassoc,151.57,13.51,28.71,0.000000,COMPLETED
805,GEMV,f32,32,1,32,NN,2,12,SIMD_AVX2,reassoc,3098.02,0.66,1.40,0.000000,COMPLETED
806,GEVM,f32,1,32,32,NN,2,12,SIMD_AVX2,reassoc,149.79,13.67,29.05,0.000000,COMPLETED
807,GEMV,f32,32,1,32,NN,2,24,SIMD_AVX2,reassoc,4521.92,0.45,0.96,0.000000,COMPLETED
808,GEVM,f32,1,32,32,NN,2,24,SIMD_AVX2,reassoc,150.31,13.62,28.95,0.000000,COMPLETED
809,GEMV,f32,32,1,32,NN,4,1,SIMD_AVX2,reassoc,747.78,2.74,5.82,0.000000,COMPLETED
810,GEVM,f32,1,32,32,NN,4,1,SIMD_AVX2,reassoc,150.68,13.59,28.88,0.000000,COMPLETED
811,GEMV,f32,32,1,32,NN,4,4,SIMD_AVX2,reassoc,1911.24,1.07,2.28,0.000000,COMPLETED
812,GEVM,f32,1,32,32,NN,4,4,SIMD_AVX2,reassoc,150.46,13.61,28.92,0.000000,COMPLETED
813,GEMV,f32,32,1,32,NN,4,12,SIMD_AVX2,reassoc,2599.43,0.79,1.67,0.000000,COMPLETED
814,GEVM,f32,1,32,32,NN,4,12,SIMD_AVX2,reassoc,103.23,19.84,42.16,0.000000,COMPLETED
815,GEMV,f32,32,1,32,NN,4,24,SIMD_AVX2,reassoc,4870.81,0.42,0.89,0.000000,COMPLETED
816,GEVM,f32,1,32,32,NN,4,24,SIMD_AVX2,reassoc,153.51,13.34,28.35,0.000000,COMPLETED
817,GEMV,f32,48,1,48,NN,1,1,SIMD_AVX2,reassoc,496.70,9.28,19.33,0.000000,COMPLETED
818,GEVM,f32,1,48,48,NN,1,1,SIMD_AVX2,reassoc,308.56,14.93,31.11,0.000000,COMPLETED
819,GEMV,f32,48,1,48,NN,1,4,SIMD_AVX2,reassoc,923.10,4.99,10.40,0.000000,COMPLETED
820,GEVM,f32,1,48,48,NN,1,4,SIMD_AVX2,reassoc,308.57,14.93,31.11,0.000000,COMPLETED
821,GEMV,f32,48,1,48,NN,1,12,SIMD_AVX2,reassoc,4216.05,1.09,2.28,0.000000,COMPLETED
822,GEVM,f32,1,48,48,NN,1,12,SIMD_AVX2,reassoc,310.88,14.82,30.88,0.000000,COMPLETED
823,GEMV,f32,48,1,48,NN,1,24,SIMD_AVX2,reassoc,4869.30,0.95,1.97,0.000000,COMPLETED
824,GEVM,f32,1,48,48,NN,1,24,SIMD_AVX2,reassoc,312.56,14.74,30.71,0.000000,COMPLETED
825,GEMV,f32,48,1,48,NN,2,1,SIMD_AVX2,reassoc,1717.75,2.68,5.59,0.000000,COMPLETED
826,GEVM,f32,1,48,48,NN,2,1,SIMD_AVX2,reassoc,314.75,14.64,30.50,0.000000,COMPLETED
827,GEMV,f32,48,1,48,NN,2,4,SIMD_AVX2,reassoc,976.20,4.72,9.83,0.000000,COMPLETED
828,GEVM,f32,1,48,48,NN,2,4,SIMD_AVX2,reassoc,303.17,15.20,31.66,0.000000,COMPLETED
829,GEMV,f32,48,1,48,NN,2,12,SIMD_AVX2,reassoc,2987.25,1.54,3.21,0.000000,COMPLETED
830,GEVM,f32,1,48,48,NN,2,12,SIMD_AVX2,reassoc,307.62,14.98,31.21,0.000000,COMPLETED
831,GEMV,f32,48,1,48,NN,2,24,SIMD_AVX2,reassoc,5927.00,0.78,1.62,0.000000,COMPLETED
832,GEVM,f32,1,48,48,NN,2,24,SIMD_AVX2,reassoc,301.17,15.30,31.88,0.000000,COMPLETED
833,GEMV,f32,48,1,48,NN,4,1,SIMD_AVX2,reassoc,1706.30,2.70,5.63,0.000000,COMPLETED
834,GEVM,f32,1,48,48,NN,4,1,SIMD_AVX2,reassoc,307.75,14.97,31.19,0.000000,COMPLETED
835,GEMV,f32,48,1,48,NN,4,4,SIMD_AVX2,reassoc,1443.20,3.19,6.65,0.000000,COMPLETED
836,GEVM,f32,1,48,48,NN,4,4,SIMD_AVX2,reassoc,302.99,15.21,31.68,0.000000,COMPLETED
837,GEMV,f32,48,1,48,NN,4,12,SIMD_AVX2,reassoc,4795.30,0.96,2.00,0.000000,COMPLETED
838,GEVM,f32,1,48,48,NN,4,12,SIMD_AVX2,reassoc,310.63,14.83,30.90,0.000000,COMPLETED
839,GEMV,f32,48,1,48,NN,4,24,SIMD_AVX2,reassoc,5773.00,0.80,1.66,0.000000,COMPLETED
840,GEVM,f32,1,48,48,NN,4,24,SIMD_AVX2,reassoc,210.34,21.91,45.64,0.000000,COMPLETED
841,GEMV,f32,64,1,64,NN,1,1,SIMD_AVX2,reassoc,438.45,18.68,38.54,0.000000,COMPLETED
842,GEVM,f32,1,64,64,NN,1,1,SIMD_AVX2,reassoc,337.30,24.29,50.09,0.000000,COMPLETED
843,GEMV,f32,64,1,64,NN,1,4,SIMD_AVX2,reassoc,1134.15,7.22,14.90,0.000000,COMPLETED
844,GEVM,f32,1,64,64,NN,1,4,SIMD_AVX2,reassoc,337.76,24.25,50.02,0.000000,COMPLETED
845,GEMV,f32,64,1,64,NN,1,12,SIMD_AVX2,reassoc,3485.20,2.35,4.85,0.000000,COMPLETED
846,GEVM,f32,1,64,64,NN,1,12,SIMD_AVX2,reassoc,372.69,21.98,45.34,0.000000,COMPLETED
847,GEMV,f32,64,1,64,NN,1,24,SIMD_AVX2,reassoc,5626.50,1.46,3.00,0.000000,COMPLETED
848,GEVM,f32,1,64,64,NN,1,24,SIMD_AVX2,reassoc,339.57,24.12,49.76,0.000000,COMPLETED
849,GEMV,f32,64,1,64,NN,2,1,SIMD_AVX2,reassoc,2040.95,4.01,8.28,0.000000,COMPLETED
850,GEVM,f32,1,64,64,NN,2,1,SIMD_AVX2,reassoc,338.89,24.17,49.86,0.000000,COMPLETED
851,GEMV,f32,64,1,64,NN,2,4,SIMD_AVX2,reassoc,1795.40,4.56,9.41,0.000000,COMPLETED
852,GEVM,f32,1,64,64,NN,2,4,SIMD_AVX2,reassoc,331.95,24.68,50.90,0.000000,COMPLETED
853,GEMV,f32,64,1,64,NN,2,12,SIMD_AVX2,reassoc,3903.85,2.10,4.33,0.000000,COMPLETED
854,GEVM,f32,1,64,64,NN,2,12,SIMD_AVX2,reassoc,333.03,24.60,50.73,0.000000,COMPLETED
855,GEMV,f32,64,1,64,NN,2,24,SIMD_AVX2,reassoc,6304.75,1.30,2.68,0.000000,COMPLETED
856,GEVM,f32,1,64,64,NN,2,24,SIMD_AVX2,reassoc,341.99,23.95,49.40,0.000000,COMPLETED
857,GEMV,f32,64,1,64,NN,4,1,SIMD_AVX2,reassoc,2019.10,4.06,8.37,0.000000,COMPLETED
858,GEVM,f32,1,64,64,NN,4,1,SIMD_AVX2,reassoc,341.28,24.00,49.51,0.000000,COMPLETED
859,GEMV,f32,64,1,64,NN,4,4,SIMD_AVX2,reassoc,2168.30,3.78,7.79,0.000000,COMPLETED
860,GEVM,f32,1,64,64,NN,4,4,SIMD_AVX2,reassoc,338.58,24.20,49.90,0.000000,COMPLETED
861,GEMV,f32,64,1,64,NN,4,12,SIMD_AVX2,reassoc,3305.70,2.48,5.11,0.000000,COMPLETED
862,GEVM,f32,1,64,64,NN,4,12,SIMD_AVX2,reassoc,331.03,24.75,51.04,0.000000,COMPLETED
863,GEMV,f32,64,1,64,NN,4,24,SIMD_AVX2,reassoc,5884.30,1.39,2.87,0.000000,COMPLETED
864,GEVM,f32,1,64,64,NN,4,24,SIMD_AVX2,reassoc,338.35,24.21,49.94,0.000000,COMPLETED
865,GEMV,f32,96,1,96,NN,1,1,SIMD_AVX2,reassoc,769.05,23.97,48.93,0.000000,COMPLETED
866,GEVM,f32,1,96,96,NN,1,1,SIMD_AVX2,reassoc,714.07,25.81,52.70,0.000000,COMPLETED
867,GEMV,f32,96,1,96,NN,1,4,SIMD_AVX2,reassoc,900.65,20.47,41.78,0.000000,COMPLETED
868,GEVM,f32,1,96,96,NN,1,4,SIMD_AVX2,reassoc,1037.49,17.77,36.27,0.000000,COMPLETED
869,GEMV,f32,96,1,96,NN,1,12,SIMD_AVX2,reassoc,4828.40,3.82,7.79,0.000000,COMPLETED
870,GEVM,f32,1,96,96,NN,1,12,SIMD_AVX2,reassoc,1029.28,17.91,36.56,0.000000,COMPLETED
871,GEMV,f32,96,1,96,NN,1,24,SIMD_AVX2,reassoc,5733.95,3.21,6.56,0.000000,COMPLETED
872,GEVM,f32,1,96,96,NN,1,24,SIMD_AVX2,reassoc,1043.80,17.66,36.05,0.000000,COMPLETED
873,GEMV,f32,96,1,96,NN,2,1,SIMD_AVX2,reassoc,6802.65,2.71,5.53,0.000000,COMPLETED
874,GEVM,f32,1,96,96,NN,2,1,SIMD_AVX2,reassoc,1046.79,17.61,35.95,0.000000,COMPLETED
875,GEMV,f32,96,1,96,NN,2,4,SIMD_AVX2,reassoc,2651.45,6.95,14.19,0.000000,COMPLETED
876,GEVM,f32,1,96,96,NN,2,4,SIMD_AVX2,reassoc,1043.42,17.67,36.07,0.000000,COMPLETED
877,GEMV,f32,96,1,96,NN,2,12,SIMD_AVX2,reassoc,4311.70,4.27,8.73,0.000000,COMPLETED
878,GEVM,f32,1,96,96,NN,2,12,SIMD_AVX2,reassoc,1043.39,17.67,36.07,0.000000,COMPLETED
879,GEMV,f32,96,1,96,NN,2,24,SIMD_AVX2,reassoc,4778.55,3.86,7.88,0.000000,COMPLETED
880,GEVM,f32,1,96,96,NN,2,24,SIMD_AVX2,reassoc,1047.22,17.60,35.94,0.000000,COMPLETED
881,GEMV,f32,96,1,96,NN,4,1,SIMD_AVX2,reassoc,6773.30,2.72,5.56,0.000000,COMPLETED
882,GEVM,f32,1,96,96,NN,4,1,SIMD_AVX2,reassoc,1047.34,17.60,35.93,0.000000,COMPLETED
883,GEMV,f32,96,1,96,NN,4,4,SIMD_AVX2,reassoc,2401.65,7.67,15.67,0.000000,COMPLETED
884,GEVM,f32,1,96,96,NN,4,4,SIMD_AVX2,reassoc,1042.15,17.69,36.11,0.000000,COMPLETED
885,GEMV,f32,96,1,96,NN,4,12,SIMD_AVX2,reassoc,3297.00,5.59,11.41,0.000000,COMPLETED
886,GEVM,f32,1,96,96,NN,4,12,SIMD_AVX2,reassoc,1034.31,17.82,36.38,0.000000,COMPLETED
887,GEMV,f32,96,1,96,NN,4,24,SIMD_AVX2,reassoc,6217.45,2.96,6.05,0.000000,COMPLETED
888,GEVM,f32,1,96,96,NN,4,24,SIMD_AVX2,reassoc,1033.17,17.84,36.42,0.000000,COMPLETED
889,GEMV,f32,128,1,128,NN,1,1,SIMD_AVX2,reassoc,1826.95,17.94,36.43,0.000000,COMPLETED
